timestamp,status,value
2025-06-22T15:16:37.159979,Dik Durma,173.70
2025-06-22T15:16:37.195501,Dik Durma,173.74
2025-06-22T15:16:37.222499,Dik Durma,173.79
2025-06-22T15:16:37.258500,Dik Durma,174.18
2025-06-22T15:16:37.319648,Dik Durma,174.29
2025-06-22T15:16:37.346890,Dik Durma,174.59
2025-06-22T15:16:37.378442,Dik Durma,175.17
2025-06-22T15:16:37.427984,Dik Durma,175.13
2025-06-22T15:16:37.456495,Dik Durma,176.02
2025-06-22T15:16:37.503905,Dik Durma,175.93
2025-06-22T15:16:39.327811,Omuz hizası bozuk,24.74
2025-06-22T15:16:39.361339,Dik Durma,176.54
2025-06-22T15:16:39.387370,Dik Durma,176.03
2025-06-22T15:16:39.441080,Dik Durma,175.46
2025-06-22T15:16:39.470834,Dik Durma,175.28
2025-06-22T15:16:39.520351,Dik Durma,175.08
2025-06-22T15:16:39.567671,Dik Durma,174.93
2025-06-22T15:16:39.598792,Dik Durma,174.84
2025-06-22T15:16:39.629794,Dik Durma,174.72
2025-06-22T15:16:39.676361,Dik Durma,174.69
2025-06-22T15:16:39.721482,Dik Durma,174.74
2025-06-22T15:16:39.768489,Dik Durma,174.80
2025-06-22T15:16:39.813756,Dik Durma,174.80
2025-06-22T15:16:39.863754,Dik Durma,174.82
2025-06-22T15:16:39.892584,Dik Durma,174.89
2025-06-22T15:16:39.939589,Dik Durma,174.91
2025-06-22T15:16:39.987844,Dik Durma,174.95
2025-06-22T15:16:40.035843,Dik Durma,174.94
2025-06-22T15:16:40.080365,Dik Durma,174.95
2025-06-22T15:16:40.124549,Dik Durma,174.80
2025-06-22T15:16:40.171554,Dik Durma,174.73
2025-06-22T15:16:40.221065,Dik Durma,174.64
2025-06-22T15:16:40.264185,Dik Durma,174.70
2025-06-22T15:16:40.329387,Dik Durma,174.72
2025-06-22T15:16:40.388616,Dik Durma,174.90
2025-06-22T15:16:40.413617,Dik Durma,175.12
2025-06-22T15:16:40.437622,Dik Durma,175.30
2025-06-22T15:16:40.485412,Dik Durma,175.56
2025-06-22T15:16:40.512426,Dik Durma,175.93
2025-06-22T15:16:40.539426,Dik Durma,176.10
2025-06-22T15:16:40.596783,Dik Durma,176.17
2025-06-22T15:16:40.640783,Dik Durma,176.23
2025-06-22T15:16:40.665098,Dik Durma,176.31
2025-06-22T15:16:40.694651,Dik Durma,176.36
2025-06-22T15:16:40.726646,Dik Durma,176.43
2025-06-22T15:16:40.755652,Dik Durma,176.44
2025-06-22T15:16:40.782186,Dik Durma,176.45
2025-06-22T15:16:40.813185,Dik Durma,176.37
2025-06-22T15:16:40.859188,Dik Durma,176.29
2025-06-22T15:16:40.909229,Dik Durma,176.18
2025-06-22T15:16:40.953745,Dik Durma,176.05
2025-06-22T15:16:41.000626,Dik Durma,175.89
2025-06-22T15:16:41.065637,Dik Durma,175.78
2025-06-22T15:16:41.108343,Dik Durma,175.65
2025-06-22T15:16:41.187483,Dik Durma,175.52
2025-06-22T15:16:41.249482,Dik Durma,175.39
2025-06-22T15:16:41.277034,Dik Durma,175.25
2025-06-22T15:16:41.303033,Dik Durma,175.03
2025-06-22T15:16:41.330028,Dik Durma,175.03
2025-06-22T15:16:41.374879,Dik Durma,175.01
2025-06-22T15:16:41.436528,Dik Durma,174.71
2025-06-22T15:16:41.499975,Dik Durma,174.73
2025-06-22T15:16:41.562985,Dik Durma,174.57
2025-06-22T15:16:41.589877,Dik Durma,174.43
2025-06-22T15:16:41.615877,Dik Durma,174.48
2025-06-22T15:16:41.643150,Dik Durma,174.56
2025-06-22T15:16:41.687733,Dik Durma,175.01
2025-06-22T15:16:41.713898,Dik Durma,175.66
2025-06-22T15:16:41.738898,Dik Durma,175.98
2025-06-22T15:16:41.766957,Dik Durma,176.09
2025-06-22T15:16:43.587109,Omuz hizası bozuk,25.84
2025-06-22T15:16:45.393146,Omuz hizası bozuk,26.43
2025-06-22T15:16:47.209740,Omuz hizası bozuk,28.61
2025-06-22T15:16:49.034238,Omuz hizası bozuk,28.46
2025-06-22T15:16:49.075802,Dik Durma,176.17
2025-06-22T15:16:49.102927,Dik Durma,178.33
2025-06-22T15:16:49.129927,Dik Durma,179.19
2025-06-22T15:16:49.169947,Dik Durma,179.63
2025-06-22T15:16:49.196478,Dik Durma,179.91
2025-06-22T15:16:49.223480,Dik Durma,179.85
2025-06-22T15:16:49.251854,Dik Durma,179.75
2025-06-22T15:16:49.295973,Dik Durma,179.41
2025-06-22T15:16:49.321971,Dik Durma,179.21
2025-06-22T15:16:49.347991,Dik Durma,178.91
2025-06-22T15:16:49.388646,Dik Durma,178.70
2025-06-22T15:16:49.451168,Dik Durma,178.09
2025-06-22T15:16:49.477685,Dik Durma,177.38
2025-06-22T15:16:49.504080,Dik Durma,176.45
2025-06-22T15:16:49.544079,Dik Durma,176.04
2025-06-22T15:16:49.608594,Dik Durma,175.34
2025-06-22T15:16:49.642106,Dik Durma,175.34
2025-06-22T15:16:49.668117,Dik Durma,175.72
2025-06-22T15:16:49.717332,Dik Durma,175.79
2025-06-22T15:16:49.767872,Dik Durma,175.69
2025-06-22T15:16:49.793388,Dik Durma,175.39
2025-06-22T15:16:49.818388,Dik Durma,174.07
2025-06-22T15:16:49.847389,Dik Durma,173.72
2025-06-22T15:16:49.890053,Dik Durma,173.47
2025-06-22T15:16:49.916724,Dik Durma,173.14
2025-06-22T15:16:49.940730,Dik Durma,172.58
2025-06-22T15:16:49.980467,Dik Durma,172.36
2025-06-22T15:16:50.006479,Dik Durma,172.32
2025-06-22T15:16:50.053479,Dik Durma,172.06
2025-06-22T15:16:50.096634,Dik Durma,172.23
2025-06-22T15:16:50.139634,Dik Durma,172.37
2025-06-22T15:16:50.165972,Dik Durma,172.34
2025-06-22T15:16:50.190479,Dik Durma,172.46
2025-06-22T15:16:50.218994,Dik Durma,172.74
2025-06-22T15:16:50.263009,Dik Durma,172.89
2025-06-22T15:16:50.343369,Dik Durma,173.10
2025-06-22T15:16:50.369642,Dik Durma,173.36
2025-06-22T15:16:50.394271,Dik Durma,174.00
2025-06-22T15:16:50.423285,Dik Durma,174.03
2025-06-22T15:16:50.466421,Dik Durma,174.02
2025-06-22T15:16:50.530141,Dik Durma,174.00
2025-06-22T15:16:50.591616,Dik Durma,173.79
2025-06-22T15:16:50.616928,Dik Durma,173.34
2025-06-22T15:16:50.647949,Dik Durma,173.17
2025-06-22T15:16:50.694583,Dik Durma,173.19
2025-06-22T15:16:50.749278,Dik Durma,172.84
2025-06-22T15:16:50.805961,Dik Durma,172.60
2025-06-22T15:16:50.830959,Dik Durma,173.19
2025-06-22T15:16:50.875965,Dik Durma,173.45
2025-06-22T15:16:50.902035,Dik Durma,173.73
2025-06-22T15:16:50.928035,Dik Durma,173.58
2025-06-22T15:16:50.968569,Dik Durma,173.36
2025-06-22T15:16:51.030545,Dik Durma,173.46
2025-06-22T15:16:51.094992,Dik Durma,173.57
2025-06-22T15:16:51.143101,Dik Durma,173.82
2025-06-22T15:16:51.189664,Dik Durma,173.92
2025-06-22T15:16:51.238664,Dik Durma,173.92
2025-06-22T15:16:51.273670,Dik Durma,173.97
2025-06-22T15:16:51.332183,Dik Durma,173.71
2025-06-22T15:16:51.378698,Dik Durma,173.67
2025-06-22T15:16:51.409206,Dik Durma,173.70
2025-06-22T15:16:51.443580,Dik Durma,173.48
2025-06-22T15:16:51.471093,Dik Durma,172.94
2025-06-22T15:16:51.517646,Dik Durma,172.93
2025-06-22T15:16:51.543645,Dik Durma,173.11
2025-06-22T15:16:51.568850,Dik Durma,173.09
2025-06-22T15:16:51.594479,Dik Durma,173.07
2025-06-22T15:16:51.641482,Dik Durma,173.06
2025-06-22T15:16:51.701572,Dik Durma,173.01
2025-06-22T15:16:51.764585,Dik Durma,173.06
2025-06-22T15:16:51.828151,Dik Durma,173.12
2025-06-22T15:16:51.854441,Dik Durma,173.17
2025-06-22T15:16:51.881570,Dik Durma,173.14
2025-06-22T15:16:51.908084,Dik Durma,173.16
2025-06-22T15:16:51.939090,Dik Durma,173.18
2025-06-22T15:16:51.985114,Dik Durma,173.19
2025-06-22T15:16:52.048116,Dik Durma,173.12
2025-06-22T15:16:52.109626,Dik Durma,173.15
2025-06-22T15:16:52.165641,Dik Durma,173.15
2025-06-22T15:16:52.233229,Dik Durma,173.18
2025-06-22T15:16:52.261451,Dik Durma,173.20
2025-06-22T15:16:52.291482,Dik Durma,173.31
2025-06-22T15:16:52.341505,Dik Durma,173.34
2025-06-22T15:16:52.376694,Dik Durma,173.35
2025-06-22T15:16:52.417718,Dik Durma,173.38
2025-06-22T15:16:52.444724,Dik Durma,173.34
2025-06-22T15:16:52.471941,Dik Durma,173.34
2025-06-22T15:16:52.503451,Dik Durma,173.30
2025-06-22T15:16:52.533733,Dik Durma,173.32
2025-06-22T15:16:52.569741,Dik Durma,173.31
2025-06-22T15:16:52.603024,Dik Durma,173.34
2025-06-22T15:16:52.630025,Dik Durma,173.37
2025-06-22T15:16:52.676044,Dik Durma,173.38
2025-06-22T15:16:52.709389,Dik Durma,173.38
2025-06-22T15:16:52.845810,Dik Durma,173.36
2025-06-22T15:16:52.887850,Dik Durma,173.32
2025-06-22T15:16:52.913848,Dik Durma,173.35
2025-06-22T15:16:52.938868,Dik Durma,173.32
2025-06-22T15:16:52.979891,Dik Durma,173.34
2025-06-22T15:16:53.034991,Dik Durma,173.50
2025-06-22T15:16:53.065015,Dik Durma,173.52
2025-06-22T15:16:53.099528,Dik Durma,173.72
2025-06-22T15:16:53.136693,Dik Durma,173.73
2025-06-22T15:16:53.201214,Dik Durma,173.77
2025-06-22T15:16:53.226216,Dik Durma,173.69
2025-06-22T15:16:53.250215,Dik Durma,173.66
2025-06-22T15:16:53.294727,Dik Durma,173.43
2025-06-22T15:16:53.355726,Dik Durma,173.25
2025-06-22T15:16:53.420263,Dik Durma,173.21
2025-06-22T15:16:53.445392,Dik Durma,173.38
2025-06-22T15:16:53.475908,Dik Durma,173.46
2025-06-22T15:16:53.511221,Dik Durma,173.45
2025-06-22T15:16:53.541340,Dik Durma,173.33
2025-06-22T15:16:53.573346,Dik Durma,173.34
2025-06-22T15:16:53.608299,Dik Durma,173.29
2025-06-22T15:16:53.650313,Dik Durma,173.38
2025-06-22T15:16:53.701844,Dik Durma,173.61
2025-06-22T15:16:53.727845,Dik Durma,173.63
2025-06-22T15:16:53.753847,Dik Durma,173.76
2025-06-22T15:16:53.794365,Dik Durma,173.73
2025-06-22T15:16:53.859364,Dik Durma,173.99
2025-06-22T15:16:53.920388,Dik Durma,173.95
2025-06-22T15:16:53.983862,Dik Durma,173.89
2025-06-22T15:16:54.046863,Dik Durma,173.86
2025-06-22T15:16:54.109905,Dik Durma,173.80
2025-06-22T15:16:54.186419,Dik Durma,173.74
2025-06-22T15:16:54.210420,Dik Durma,173.68
2025-06-22T15:16:54.248419,Dik Durma,173.28
2025-06-22T15:16:54.292941,Dik Durma,173.13
2025-06-22T15:16:54.339236,Dik Durma,173.28
2025-06-22T15:16:54.408259,Dik Durma,173.15
2025-06-22T15:16:54.454172,Dik Durma,173.14
2025-06-22T15:16:54.492059,Dik Durma,173.04
2025-06-22T15:16:54.531517,Dik Durma,173.01
2025-06-22T15:16:54.555831,Dik Durma,172.61
2025-06-22T15:16:54.594375,Dik Durma,172.60
2025-06-22T15:16:54.626374,Dik Durma,172.64
2025-06-22T15:16:54.673382,Dik Durma,172.77
2025-06-22T15:16:54.705912,Dik Durma,172.84
2025-06-22T15:16:54.738280,Dik Durma,173.02
2025-06-22T15:16:54.770296,Dik Durma,173.07
2025-06-22T15:16:54.801808,Dik Durma,173.14
2025-06-22T15:16:54.833806,Dik Durma,173.16
2025-06-22T15:16:54.861805,Dik Durma,173.44
2025-06-22T15:16:54.892837,Dik Durma,173.57
2025-06-22T15:16:54.964353,Dik Durma,173.76
2025-06-22T15:16:54.996875,Dik Durma,173.80
2025-06-22T15:16:55.027875,Dik Durma,173.73
2025-06-22T15:16:55.057872,Dik Durma,173.92
2025-06-22T15:16:55.094162,Dik Durma,174.02
2025-06-22T15:16:55.122159,Dik Durma,174.11
2025-06-22T15:16:55.157162,Dik Durma,174.07
2025-06-22T15:16:55.180670,Dik Durma,174.05
2025-06-22T15:16:55.203677,Dik Durma,173.95
2025-06-22T15:16:55.236679,Dik Durma,173.88
2025-06-22T15:16:55.277842,Dik Durma,173.87
2025-06-22T15:16:55.309393,Dik Durma,173.86
2025-06-22T15:16:55.365395,Dik Durma,173.81
2025-06-22T15:16:55.403419,Dik Durma,173.65
2025-06-22T15:16:55.433754,Dik Durma,173.60
2025-06-22T15:16:55.466273,Dik Durma,173.49
2025-06-22T15:16:55.496780,Dik Durma,173.50
2025-06-22T15:16:55.521785,Dik Durma,173.51
2025-06-22T15:16:55.550860,Dik Durma,173.48
2025-06-22T15:16:55.593374,Dik Durma,173.43
2025-06-22T15:16:55.625374,Dik Durma,173.41
2025-06-22T15:16:55.651375,Dik Durma,173.63
2025-06-22T15:16:55.677381,Dik Durma,173.63
2025-06-22T15:16:55.705888,Dik Durma,173.73
2025-06-22T15:16:55.764137,Dik Durma,173.83
2025-06-22T15:16:55.801653,Dik Durma,173.99
2025-06-22T15:16:55.832653,Dik Durma,173.99
2025-06-22T15:16:55.866169,Dik Durma,173.98
2025-06-22T15:16:55.891210,Dik Durma,174.00
2025-06-22T15:16:55.935205,Dik Durma,174.02
2025-06-22T15:16:55.970593,Dik Durma,174.10
2025-06-22T15:16:56.002103,Dik Durma,174.10
2025-06-22T15:16:56.028102,Dik Durma,174.21
2025-06-22T15:16:56.052102,Dik Durma,174.38
2025-06-22T15:16:56.091615,Dik Durma,174.37
2025-06-22T15:16:56.123615,Dik Durma,174.41
2025-06-22T15:16:56.155617,Dik Durma,174.40
2025-06-22T15:16:56.187130,Dik Durma,174.27
2025-06-22T15:16:56.217557,Dik Durma,174.20
2025-06-22T15:16:56.250853,Dik Durma,174.23
2025-06-22T15:16:56.274861,Dik Durma,174.12
